[2], 1	[]
[6,8,12,5,9,3,4,11], 31	[[3,3,3,3,3,3,3,3,3,4],[3,3,3,3,3,3,3,4,6],[3,3,3,3,3,3,3,5,5],[3,3,3,3,3,3,4,4,5],[3,3,3,3,3,3,4,9],[3,3,3,3,3,3,5,8],[3,3,3,3,3,4,4,4,4],[3,3,3,3,3,4,4,8],[3,3,3,3,3,4,6,6],[3,3,3,3,3,4,12],[3,3,3,3,3,5,5,6],[3,3,3,3,3,5,11],[3,3,3,3,3,8,8],[3,3,3,3,4,4,5,6],[3,3,3,3,4,4,11],[3,3,3,3,4,5,5,5],[3,3,3,3,4,6,9],[3,3,3,3,5,5,9],[3,3,3,3,5,6,8],[3,3,3,3,8,11],[3,3,3,4,4,4,4,6],[3,3,3,4,4,4,5,5],[3,3,3,4,4,5,9],[3,3,3,4,4,6,8],[3,3,3,4,5,5,8],[3,3,3,4,6,6,6],[3,3,3,4,6,12],[3,3,3,4,9,9],[3,3,3,5,5,6,6],[3,3,3,5,5,12],[3,3,3,5,6,11],[3,3,3,5,8,9],[3,3,3,6,8,8],[3,3,3,11,11],[3,3,4,4,4,4,4,5],[3,3,4,4,4,4,9],[3,3,4,4,4,5,8],[3,3,4,4,5,6,6],[3,3,4,4,5,12],[3,3,4,4,6,11],[3,3,4,4,8,9],[3,3,4,5,5,5,6],[3,3,4,5,5,11],[3,3,4,5,8,8],[3,3,4,6,6,9],[3,3,4,9,12],[3,3,5,5,5,5,5],[3,3,5,5,6,9],[3,3,5,6,6,8],[3,3,5,8,12],[3,3,5,9,11],[3,3,6,8,11],[3,3,8,8,9],[3,4,4,4,4,4,4,4],[3,4,4,4,4,4,8],[3,4,4,4,4,6,6],[3,4,4,4,4,12],[3,4,4,4,5,5,6],[3,4,4,4,5,11],[3,4,4,4,8,8],[3,4,4,5,5,5,5],[3,4,4,5,6,9],[3,4,4,6,6,8],[3,4,4,8,12],[3,4,4,9,11],[3,4,5,5,5,9],[3,4,5,5,6,8],[3,4,5,8,11],[3,4,6,6,6,6],[3,4,6,6,12],[3,4,6,9,9],[3,4,8,8,8],[3,4,12,12],[3,5,5,5,5,8],[3,5,5,6,6,6],[3,5,5,6,12],[3,5,5,9,9],[3,5,6,6,11],[3,5,6,8,9],[3,5,11,12],[3,6,6,8,8],[3,6,11,11],[3,8,8,12],[3,8,9,11],[4,4,4,4,4,5,6],[4,4,4,4,4,11],[4,4,4,4,5,5,5],[4,4,4,4,6,9],[4,4,4,5,5,9],[4,4,4,5,6,8],[4,4,4,8,11],[4,4,5,5,5,8],[4,4,5,6,6,6],[4,4,5,6,12],[4,4,5,9,9],[4,4,6,6,11],[4,4,6,8,9],[4,4,11,12],[4,5,5,5,6,6],[4,5,5,5,12],[4,5,5,6,11],[4,5,5,8,9],[4,5,6,8,8],[4,5,11,11],[4,6,6,6,9],[4,6,9,12],[4,8,8,11],[4,9,9,9],[5,5,5,5,5,6],[5,5,5,5,11],[5,5,5,8,8],[5,5,6,6,9],[5,5,9,12],[5,6,6,6,8],[5,6,8,12],[5,6,9,11],[5,8,9,9],[6,6,8,11],[6,8,8,9],[8,11,12],[9,11,11]]
[11,5,12,7,9,8], 17	[[5,5,7],[5,12],[8,9]]
[9,10,4,12,8,5,6], 27	[[4,4,4,4,5,6],[4,4,4,5,5,5],[4,4,4,5,10],[4,4,4,6,9],[4,4,5,5,9],[4,4,5,6,8],[4,4,9,10],[4,5,5,5,8],[4,5,6,6,6],[4,5,6,12],[4,5,8,10],[4,5,9,9],[4,6,8,9],[5,5,5,6,6],[5,5,5,12],[5,5,8,9],[5,6,6,10],[5,6,8,8],[5,10,12],[6,6,6,9],[6,9,12],[8,9,10],[9,9,9]]
[4,3,10], 10	[[3,3,4],[10]]
[12,10,8,11,3,6], 20	[[3,3,3,3,8],[3,3,3,11],[3,3,6,8],[3,6,11],[6,6,8],[8,12],[10,10]]
[4,9,6,12,5,10,7,8], 21	[[4,4,4,4,5],[4,4,4,9],[4,4,5,8],[4,4,6,7],[4,5,5,7],[4,5,6,6],[4,5,12],[4,7,10],[4,8,9],[5,5,5,6],[5,6,10],[5,7,9],[5,8,8],[6,6,9],[6,7,8],[7,7,7],[9,12]]
[10,7,4,8,11], 14	[[4,10],[7,7]]
[48,22,49,24,26,47,33,40,37,39,31,46,36,43,45,34,28,20,29,25,41,32,23], 69	[[20,20,29],[20,23,26],[20,24,25],[20,49],[22,22,25],[22,23,24],[22,47],[23,23,23],[23,46],[24,45],[26,43],[28,41],[29,40],[32,37],[33,36]]
[21,46,35,20,44,31,29,23,45,37,33,34,39,42,24,40,41,26,22,38,36,27,25,49,48,43], 71	[[20,20,31],[20,22,29],[20,24,27],[20,25,26],[21,21,29],[21,23,27],[21,24,26],[21,25,25],[22,22,27],[22,23,26],[22,24,25],[22,49],[23,23,25],[23,24,24],[23,48],[25,46],[26,45],[27,44],[29,42],[31,40],[33,38],[34,37],[35,36]]
[30,34,25,24,29,38,36,42,45,44,31,28,26,37,23,20,47,40,49,46,39,43,33,41,27,32,35,48], 54	[[20,34],[23,31],[24,30],[25,29],[26,28],[27,27]]
[35,29,32,40,44,33,39,23,20,36,42,22,48,25,47,26,37,21,27,41,46,49,30,43,28,34,31,24,38], 72	[[20,20,32],[20,21,31],[20,22,30],[20,23,29],[20,24,28],[20,25,27],[20,26,26],[21,21,30],[21,22,29],[21,23,28],[21,24,27],[21,25,26],[22,22,28],[22,23,27],[22,24,26],[22,25,25],[23,23,26],[23,24,25],[23,49],[24,24,24],[24,48],[25,47],[26,46],[28,44],[29,43],[30,42],[31,41],[32,40],[33,39],[34,38],[35,37],[36,36]]
[37,40,28,39,36,20,23,44,27,47,34,29,30,33,32,49,48,41,24,25,26,38,21,45,46,35,31], 65	[[20,20,25],[20,21,24],[20,45],[21,21,23],[21,44],[24,41],[25,40],[26,39],[27,38],[28,37],[29,36],[30,35],[31,34],[32,33]]
[24,33,35,36,21,47,39,29,28,22,42,49,27,34,30,26,40,25,37,32,46,48,31,23,41], 62	[[21,41],[22,40],[23,39],[25,37],[26,36],[27,35],[28,34],[29,33],[30,32],[31,31]]
[20,41,30,40,34,43,47,31,48,29,45,21,24,35,38,26,39,25,42,37,23,28,49,27,22,32,44,36], 70	[[20,20,30],[20,21,29],[20,22,28],[20,23,27],[20,24,26],[20,25,25],[21,21,28],[21,22,27],[21,23,26],[21,24,25],[21,49],[22,22,26],[22,23,25],[22,24,24],[22,48],[23,23,24],[23,47],[25,45],[26,44],[27,43],[28,42],[29,41],[30,40],[31,39],[32,38],[34,36],[35,35]]
[37,34,46,49,40,27,23,36,21,39,28,44,47,35,45,41,48,29,26,20,38,25,32,24,30,22], 57	[[20,37],[21,36],[22,35],[23,34],[25,32],[27,30],[28,29]]
[36,48,43,21,41,44,30,35,42,26,25,22,28,38,29,34,24,37,46,32,33,39,47,49,40,45,27,31], 60	[[21,39],[22,38],[24,36],[25,35],[26,34],[27,33],[28,32],[29,31],[30,30]]
[21,28,24,40,36,30,39,20,27,34,23,33,35,42,22,48,26,41,44,46,31,47,32,29,37,45,49,43], 50	[[20,30],[21,29],[22,28],[23,27],[24,26]]
[27,34,37,31,48,35,39,41,20,36,49,32,25,40,22,43,29,45,44,42,38,26,30,47,23], 68	[[20,22,26],[20,23,25],[20,48],[22,23,23],[23,45],[25,43],[26,42],[27,41],[29,39],[30,38],[31,37],[32,36],[34,34]]
[28,23,41,49,21,47,48,35,36,44,26,20,37,24,46,33,30,22,25,31,32,45,43,42,40,39,34,29,27], 69	[[20,20,29],[20,21,28],[20,22,27],[20,23,26],[20,24,25],[20,49],[21,21,27],[21,22,26],[21,23,25],[21,24,24],[21,48],[22,22,25],[22,23,24],[22,47],[23,23,23],[23,46],[24,45],[25,44],[26,43],[27,42],[28,41],[29,40],[30,39],[32,37],[33,36],[34,35]]
[32,45,37,34,30,46,29,33,47,39,21,43,38,25,40,48,35,22,24,41,26,42,44,23,49,28,31,20], 62	[[20,20,22],[20,21,21],[20,42],[21,41],[22,40],[23,39],[24,38],[25,37],[28,34],[29,33],[30,32],[31,31]]
[47,22,29,46,37,30,43,21,44,36,25,27,20,40,39,26,35,32,28,42,34,33,38,48,31,49,23,24,45,41], 55	[[20,35],[21,34],[22,33],[23,32],[24,31],[25,30],[26,29],[27,28]]
[26,40,35,41,49,39,47,20,38,44,32,43,37,36,42,25,33,30,24,29,45,22,28,48,23], 64	[[20,20,24],[20,22,22],[20,44],[22,42],[23,41],[24,40],[25,39],[26,38],[28,36],[29,35],[32,32]]
[20,23,25,37,33,41,27,45,30,35,44,32,46,28,29,43,34,26,42,24,39,22,38,31,48,21,36,47,49], 68	[[20,20,28],[20,21,27],[20,22,26],[20,23,25],[20,24,24],[20,48],[21,21,26],[21,22,25],[21,23,24],[21,47],[22,22,24],[22,23,23],[22,46],[23,45],[24,44],[25,43],[26,42],[27,41],[29,39],[30,38],[31,37],[32,36],[33,35],[34,34]]
[29,49,27,44,35,23,21,42,37,30,45,32,20,28,48,38,46,40,47,34,22,39,25,43,33,36,41,31], 50	[[20,30],[21,29],[22,28],[23,27],[25,25]]
[24,29,38,22,36,48,31,33,37,42,40,20,26,39,27,35,45,34,21,47,23,44,49,43,25,28,41,30,46], 68	[[20,20,28],[20,21,27],[20,22,26],[20,23,25],[20,24,24],[20,48],[21,21,26],[21,22,25],[21,23,24],[21,47],[22,22,24],[22,23,23],[22,46],[23,45],[24,44],[25,43],[26,42],[27,41],[28,40],[29,39],[30,38],[31,37],[33,35],[34,34]]
[20,39,38,47,23,21,40,44,29,46,33,22,24,35,49,48,32,25,43,30,34,26,36,45,41,27], 73	[[20,20,33],[20,21,32],[20,23,30],[20,24,29],[20,26,27],[21,22,30],[21,23,29],[21,25,27],[21,26,26],[22,22,29],[22,24,27],[22,25,26],[23,23,27],[23,24,26],[23,25,25],[24,24,25],[24,49],[25,48],[26,47],[27,46],[29,44],[30,43],[32,41],[33,40],[34,39],[35,38]]
[39,42,22,24,33,48,36,26,23,38,25,34,30,41,40,31,28,27,21,47,35,43,20,49,45,37,44,32], 61	[[20,20,21],[20,41],[21,40],[22,39],[23,38],[24,37],[25,36],[26,35],[27,34],[28,33],[30,31]]
[20,21,43,47,49,38,40,31,46,35,37,23,25,30,39,22,41,27,42,26,24,45,48,44,33,32], 69	[[20,22,27],[20,23,26],[20,24,25],[20,49],[21,21,27],[21,22,26],[21,23,25],[21,24,24],[21,48],[22,22,25],[22,23,24],[22,47],[23,23,23],[23,46],[24,45],[25,44],[26,43],[27,42],[30,39],[31,38],[32,37]]
[49,21,42,38,44,24,35,27,20,41,23,29,31,47,28,22,48,25,33,32,26,46,40,36,45], 69	[[20,20,29],[20,21,28],[20,22,27],[20,23,26],[20,24,25],[20,49],[21,21,27],[21,22,26],[21,23,25],[21,24,24],[21,48],[22,22,25],[22,23,24],[22,47],[23,23,23],[23,46],[24,45],[25,44],[27,42],[28,41],[29,40],[31,38],[33,36]]
[41,21,30,32,38,22,39,31,36,48,44,35,43,34,45,20,26,25,24,40,33,23,46,29,42,37,28,49,27], 64	[[20,20,24],[20,21,23],[20,22,22],[20,44],[21,21,22],[21,43],[22,42],[23,41],[24,40],[25,39],[26,38],[27,37],[28,36],[29,35],[30,34],[31,33],[32,32]]
[41,24,30,47,40,27,21,20,46,48,23,44,25,49,35,42,36,28,33,32,29,22,37,34,26,45], 53	[[20,33],[21,32],[23,30],[24,29],[25,28],[26,27]]
[47,36,30,38,22,41,45,35,32,28,46,48,40,24,39,23,42,21,33,43,31,26,27,37,29,34,49,20], 61	[[20,20,21],[20,41],[21,40],[22,39],[23,38],[24,37],[26,35],[27,34],[28,33],[29,32],[30,31]]
[34,24,39,49,35,41,48,40,26,32,43,29,45,31,46,20,42,33,22,23,27,25,28,47,21,38,37,30,44], 66	[[20,20,26],[20,21,25],[20,22,24],[20,23,23],[20,46],[21,21,24],[21,22,23],[21,45],[22,22,22],[22,44],[23,43],[24,42],[25,41],[26,40],[27,39],[28,38],[29,37],[31,35],[32,34],[33,33]]
[39,33,28,35,38,46,22,26,47,20,30,42,29,43,48,34,24,36,40,32,23,41,37,27], 71	[[20,22,29],[20,23,28],[20,24,27],[22,22,27],[22,23,26],[23,24,24],[23,48],[24,47],[28,43],[29,42],[30,41],[32,39],[33,38],[34,37],[35,36]]
[35,26,46,36,31,41,27,23,48,20,37,49,29,22,40,25,47,45,44,24,38,34,42,43,33,32,39,30], 66	[[20,20,26],[20,22,24],[20,23,23],[20,46],[22,22,22],[22,44],[23,43],[24,42],[25,41],[26,40],[27,39],[29,37],[30,36],[31,35],[32,34],[33,33]]
[21,33,34,40,31,32,25,22,41,46,27,49,48,44,29,45,23,35,39,36,26,43,20,37,28,38,30,47], 54	[[20,34],[21,33],[22,32],[23,31],[25,29],[26,28],[27,27]]
[21,33,35,34,25,40,41,36,39,28,37,27,23,42,44,49,38,48,24,22,29,30,20,47,45,32,26,46,43], 62	[[20,20,22],[20,21,21],[20,42],[21,41],[22,40],[23,39],[24,38],[25,37],[26,36],[27,35],[28,34],[29,33],[30,32]]
[24,41,43,34,48,37,31,47,45,32,33,25,46,27,20,26,36,39,35,49,28,23,21,40], 64	[[20,20,24],[20,21,23],[21,43],[23,41],[24,40],[25,39],[27,37],[28,36],[31,33],[32,32]]
[25,32,48,24,31,34,20,33,39,46,49,44,27,45,37,26,28,47,38,23,42,36,43,30,41], 56	[[20,36],[23,33],[24,32],[25,31],[26,30],[28,28]]
[40,36,43,21,24,25,45,35,33,44,26,46,31,30,49,22,34,23,41,32,28,27,38,47], 59	[[21,38],[23,36],[24,35],[25,34],[26,33],[27,32],[28,31]]
[33,28,25,45,26,27,47,29,32,21,37,35,48,49,40,39,41,46,20,24,30,36,38,44,23,34], 51	[[21,30],[23,28],[24,27],[25,26]]
[42,26,36,38,35,41,20,47,45,23,33,39,25,43,29,31,28,48,21,46,22,30,37,32,44,40], 55	[[20,35],[22,33],[23,32],[25,30],[26,29]]
[31,27,39,46,45,21,41,28,29,33,23,42,40,25,35,36,43,38,47,48,26,37,20,34,24,22,30,49], 74	[[20,20,34],[20,21,33],[20,23,31],[20,24,30],[20,25,29],[20,26,28],[20,27,27],[21,22,31],[21,23,30],[21,24,29],[21,25,28],[21,26,27],[22,22,30],[22,23,29],[22,24,28],[22,25,27],[22,26,26],[23,23,28],[23,24,27],[23,25,26],[24,24,26],[24,25,25],[25,49],[26,48],[27,47],[28,46],[29,45],[31,43],[33,41],[34,40],[35,39],[36,38],[37,37]]
[44,40,27,30,23,36,49,22,43,24,28,34,45,26,38,41,39,47,32,35,33,42,20,37,21,25,48,46], 67	[[20,20,27],[20,21,26],[20,22,25],[20,23,24],[20,47],[21,21,25],[21,22,24],[21,23,23],[21,46],[22,22,23],[22,45],[23,44],[24,43],[25,42],[26,41],[27,40],[28,39],[30,37],[32,35],[33,34]]
[43,24,29,21,22,45,23,48,25,34,41,31,49,28,32,37,38,39,35,42,47,40,20,46,30,33], 53	[[20,33],[21,32],[22,31],[23,30],[24,29],[25,28]]
[42,49,21,27,34,29,46,35,37,36,20,31,43,26,32,39,30,41,23,47,40,28,33,38,25,48,44,24,45], 62	[[20,21,21],[20,42],[21,41],[23,39],[24,38],[25,37],[26,36],[27,35],[28,34],[29,33],[30,32],[31,31]]
[48,32,34,43,35,29,21,40,26,31,46,33,37,45,30,39,20,23,28,38,25,49,44,36,42,41,24,47,22,27], 56	[[20,36],[21,35],[22,34],[23,33],[24,32],[25,31],[26,30],[27,29],[28,28]]
[37,46,40,45,35,24,31,23,27,49,30,42,34,36,39,43,28,20,26,41,21,38,47], 56	[[20,36],[21,35],[26,30],[28,28]]
[28,22,43,41,21,29,27,38,47,23,20,49,24,31,37,26,32,36,25,33,40,46,30,44,35], 74	[[20,21,33],[20,22,32],[20,23,31],[20,24,30],[20,25,29],[20,26,28],[20,27,27],[21,21,32],[21,22,31],[21,23,30],[21,24,29],[21,25,28],[21,26,27],[22,22,30],[22,23,29],[22,24,28],[22,25,27],[22,26,26],[23,23,28],[23,24,27],[23,25,26],[24,24,26],[24,25,25],[25,49],[27,47],[28,46],[30,44],[31,43],[33,41],[36,38],[37,37]]
[36,24,22,27,21,43,32,40,47,30,28,20,29,41,34,31,48,44,37,23,38,26,49,35,45,42,46], 71	[[20,20,31],[20,21,30],[20,22,29],[20,23,28],[20,24,27],[21,21,29],[21,22,28],[21,23,27],[21,24,26],[22,22,27],[22,23,26],[22,49],[23,24,24],[23,48],[24,47],[26,45],[27,44],[28,43],[29,42],[30,41],[31,40],[34,37],[35,36]]
[32,38,24,42,20,41,47,27,46,43,40,30,31,23,35,25,36,33,49,29,44,39,21,28,48,37,34,26,22], 53	[[20,33],[21,32],[22,31],[23,30],[24,29],[25,28],[26,27]]
[42,21,29,44,37,38,32,39,40,47,33,46,45,36,31,48,34,24,26,28,20,41,22,30,27,49,43], 54	[[20,34],[21,33],[22,32],[24,30],[26,28],[27,27]]
[37,26,47,38,48,25,23,49,39,24,33,21,28,40,31,30,22,35,45,46,42,32,41,27,34,29,44,36], 52	[[21,31],[22,30],[23,29],[24,28],[25,27],[26,26]]
[44,35,41,38,24,29,47,40,43,22,30,33,34,32,25,48,39,45,28,42,20,49,27,36,26,37,46], 58	[[20,38],[22,36],[24,34],[25,33],[26,32],[28,30],[29,29]]
[31,28,30,43,38,46,33,25,34,48,37,36,20,39,32,27,44,29,21,24,22,41,42,47,26,35,40,23], 58	[[20,38],[21,37],[22,36],[23,35],[24,34],[25,33],[26,32],[27,31],[28,30],[29,29]]
[27,25,45,32,29,26,44,23,39,37,31,28,20,34,33,42,35,41,47,38,43,22,48,36,40,46,21,30,49], 74	[[20,20,34],[20,21,33],[20,22,32],[20,23,31],[20,25,29],[20,26,28],[20,27,27],[21,21,32],[21,22,31],[21,23,30],[21,25,28],[21,26,27],[22,22,30],[22,23,29],[22,25,27],[22,26,26],[23,23,28],[23,25,26],[25,49],[26,48],[27,47],[28,46],[29,45],[30,44],[31,43],[32,42],[33,41],[34,40],[35,39],[36,38],[37,37]]
[37,31,46,35,47,21,22,42,33,23,26,41,36,39,48,43,34,24,45,25,29,32,38,44,49], 74	[[21,21,32],[21,22,31],[21,24,29],[22,23,29],[22,26,26],[23,25,26],[24,24,26],[24,25,25],[25,49],[26,48],[29,45],[31,43],[32,42],[33,41],[35,39],[36,38],[37,37]]
[92,71,89,74,102,91,70,119,86,116,114,106,80,81,115,99,117,93,76,77,111,110,75,104,95,112,94,73], 310	[[70,70,71,99],[70,70,75,95],[70,70,76,94],[70,70,77,93],[70,70,81,89],[70,71,74,95],[70,71,75,94],[70,71,76,93],[70,71,77,92],[70,71,80,89],[70,73,73,94],[70,73,74,93],[70,73,75,92],[70,73,76,91],[70,73,81,86],[70,74,74,92],[70,74,75,91],[70,74,77,89],[70,74,80,86],[70,75,76,89],[70,77,77,86],[70,80,80,80],[71,71,73,95],[71,71,74,94],[71,71,75,93],[71,71,76,92],[71,71,77,91],[71,73,73,93],[71,73,74,92],[71,73,75,91],[71,73,77,89],[71,73,80,86],[71,74,74,91],[71,74,76,89],[71,75,75,89],[71,76,77,86],[71,77,81,81],[73,73,73,91],[73,73,75,89],[73,74,74,89],[73,74,77,86],[73,75,76,86],[73,75,81,81],[73,76,80,81],[73,77,80,80],[74,74,76,86],[74,74,81,81],[74,75,75,86],[74,75,80,81],[74,76,80,80],[74,117,119],[75,75,80,80],[75,77,77,81],[75,116,119],[76,76,77,81],[76,77,77,80],[76,115,119],[76,117,117],[77,114,119],[77,116,117],[80,111,119],[80,114,116],[80,115,115],[81,110,119],[81,112,117],[81,114,115],[86,110,114],[86,112,112],[89,102,119],[89,104,117],[89,106,115],[89,110,111],[91,102,117],[91,104,115],[92,99,119],[92,102,116],[92,104,114],[92,106,112],[93,102,115],[93,106,111],[94,99,117],[94,102,114],[94,104,112],[94,106,110],[95,99,116],[95,104,111],[99,99,112],[102,102,106],[102,104,104]]
