{}, 0	{}
{-78,-11,-67,-30,-13,-76,91,35,-45,-52,53,61,-56,-22,-33,-96,-73,-84,-43,-14,-55,-79,-25,4,-66,61,-42,-63,-76,34,8,-54,-76,41,-31,11,17,-40,98,73,8,51,-14,52,-71,54,56,-92,22,66,-6,68,87,69,-76,-79,-17,-66,-89,7,69,19,5,93,-40,74,-44,29,86,-94,-46,-6,57,41,98,39,-5,7,47,69,-27,-58,37,-40,63,13,-66,98,48,-55,-43,17,64,63,-38,76,-11,-30,-43,-24}, -94	{-96,-78,-11,-67,-30,-13,-76,91,35,-45,-52,53,61,-56,-22,-33,-73,-84,-43,-14,-55,-79,-25,4,-66,61,-42,-63,-76,34,8,-54,-76,41,-31,11,17,-40,98,73,8,51,-14,52,-71,54,56,-92,22,66,-6,68,87,69,-76,-79,-17,-66,-89,7,69,19,5,93,-40,74,-44,29,86,-94,-46,-6,57,41,98,39,-5,7,47,69,-27,-58,37,-40,63,13,-66,98,48,-55,-43,17,64,63,-38,76,-11,-30,-43,-24}
{22,-67,-47,21,24,0,-72,-28,-31,-47,-34,59,13,81,-28,-1,80,72,44,-63,-11,-40,52,3,-64,-58,73,-54,-30,-51,58,92,-65,-89,13,59,11,-7,83,32,46,-51,-9,-88,-69,16,11,63,-12,-92,52,30,-32,5,-67,-43,-1,59,3,69,60,-39,61,95,-76,-73,7,-13,-28,-10,-81,71,40,-37,83,23,31,-54,-62,71,-94,90,1,-25,-53,-13,-16,46,-54,87,15,-94,-100,-71,54,76,-44,-39,-37,28,3,-66}, 69	{22,-67,-47,21,24,0,-72,-28,-31,-47,-34,59,13,-28,-1,44,-63,-11,-40,52,3,-64,-58,-54,-30,-51,58,-65,-89,13,59,11,-7,32,46,-51,-9,-88,-69,16,11,63,-12,-92,52,30,-32,5,-67,-43,-1,59,3,60,-39,61,-76,-73,7,-13,-28,-10,-81,40,-37,23,31,-54,-62,-94,1,-25,-53,-13,-16,46,-54,15,-94,-100,-71,54,-44,-39,-37,28,3,-66,81,80,72,73,92,83,69,95,71,83,71,90,87,76}
{-51,-66,18,32,-67,56,4,-61,47,57,14,94,-56,50,-7,-58,-11,60,-99,-11,89,7,-83,97,20,-20,26,-77,-33,77,-81,16,64,37,-51,97,-54,5,-64,45,-38,3,-9,-41,-47,84,-47,-5,45,-46,84,-14,13,-98,-16,-67,-66,62,-43,1,-9,-24,70,-45,-87,71,-48,-89,-24,-59,56,-10,-4,-52,49,1,-68,-97,96,29,-91,81,-84,23,35,0,56,21,-86,-87,75,5,-59,45,61,-45,-32,65,-82,44,58,75,-66}, -36	{-51,-66,-67,-61,-56,-58,-99,-83,-77,-81,-51,-54,-64,-38,-41,-47,-47,-46,-98,-67,-66,-43,-45,-87,-48,-89,-59,-52,-68,-97,-91,-84,-86,-87,-59,-45,-82,-66,18,32,56,4,47,57,14,94,50,-7,-11,60,-11,89,7,97,20,-20,26,-33,77,16,64,37,97,5,45,3,-9,84,-5,45,84,-14,13,-16,62,1,-9,-24,70,71,-24,56,-10,-4,49,1,96,29,81,23,35,0,56,21,75,5,45,61,-32,65,44,58,75}
{36,56,-93,39,52,-11,48,-15,5,-29,72,57,80,-6,71,93,-79,-72,-65,66,89,-58,-66,7,-40,30,-35,87,16,-28,-90,-48,-72,70,43,32,-41,-56,70,16,15,42,-27,-53,88,96,93,-91,-76,80,27,66,74,13,-27,86,-57,-10,74,12,62,36,64,42,6,-40,-73,17,4,97,-67,71,-9,6,-81,-68,-46,-88,-59,-69,92,21,97,66,-66,-78,52,-70,-36,-22,42,-73,-85,-42,21,-27,18,48,91,-78,-3,-76,46}, 59	{36,56,-93,39,52,-11,48,-15,5,-29,57,-6,-79,-72,-65,-58,-66,7,-40,30,-35,16,-28,-90,-48,-72,43,32,-41,-56,16,15,42,-27,-53,-91,-76,27,13,-27,-57,-10,12,36,42,6,-40,-73,17,4,-67,-9,6,-81,-68,-46,-88,-59,-69,21,-66,-78,52,-70,-36,-22,42,-73,-85,-42,21,-27,18,48,-78,-3,-76,46,72,80,71,93,66,89,87,70,70,88,96,93,80,66,74,86,74,62,64,97,71,92,97,66,91}
{65,-79,37,77,-86,20,21,-13,17,-61,22,-9,43,4,56,-78,98,35,89,-44,-44,-38,27,57,-47,1,-46,-22,-53,-57,61,64,-84,-50,-7,83,71,-86,-30,-60,-95,92,32,49,-52,-60,23,-54,75,12,-45,83,74,82,40,-72,-65,95,-42,-17,90,71,99,59,73,-7,42,44,7,-88,37,-35,57,-31,66,-95,9,-11,-96,-64,53,-41,-81,-21,93,12,-41,-72,-41,17,-37,-51,-12,-37,60,-38,56,2,58,-85,-33,-5,-68}, -26	{-79,-86,-61,-78,-44,-44,-38,-47,-46,-53,-57,-84,-50,-86,-30,-60,-95,-52,-60,-54,-45,-72,-65,-42,-88,-35,-31,-95,-96,-64,-41,-81,-41,-72,-41,-37,-51,-37,-38,-85,-33,-68,65,37,77,20,21,-13,17,22,-9,43,4,56,98,35,89,27,57,1,-22,61,64,-7,83,71,92,32,49,23,75,12,83,74,82,40,95,-17,90,71,99,59,73,-7,42,44,7,37,57,66,9,-11,53,-21,93,12,17,-12,60,56,2,58,-5}
{98,81,77,-13,37,-87,92,48,85,-28,41,-3,31,22,56,-99,37,57,-11,-100,18,3,8,72,-86,-24,-61,-39,8,-85,30,7,49,7,46,-14,-27,39,-65,-42,63,28,55,-6,-50,-37,-5,88,-80,37,40,38,92,-51,11,58,-23,2,-80,85,18,50,-56,-33,-91,91,5,-18,-18,40,-8,-55,-31,99,-9,-29,-38,87,-41,-65,-24,-100,73,-80,-99,-64,79,-22,-9,99,-85,-91,1,-40,-72,10,-97,-15,45,-63,78,-63,-66,99,89,25}, 60	{-13,37,-87,48,-28,41,-3,31,22,56,-99,37,57,-11,-100,18,3,8,-86,-24,-61,-39,8,-85,30,7,49,7,46,-14,-27,39,-65,-42,28,55,-6,-50,-37,-5,-80,37,40,38,-51,11,58,-23,2,-80,18,50,-56,-33,-91,5,-18,-18,40,-8,-55,-31,-9,-29,-38,-41,-65,-24,-100,-80,-99,-64,-22,-9,-85,-91,1,-40,-72,10,-97,-15,45,-63,-63,-66,25,98,81,77,92,85,72,63,88,92,85,91,99,87,73,79,99,78,99,89}
{-36,30,-14,40,-18,-88,13,-65,-100,-8,-35,-57,-57,-20,-96,44,-8,-68,-94,-53,-30,3,-16,-52,-7,-30,-53,-18,96,17,-15,-40,99,24,53,-67,-12,-34,-32,-12,10,33,32,53,66,36,-51,-90,21,-45,-42,91,59,-6,91,-96,65,-62,-14,13,7,71,25,-41,-53,-70,-8,35,-4,13,-76,58,98,8,11,64,96,60,27,-31,68,85,-88,-21,-69,-97,-17,48,-59,69,-39,1,-8,87,60,40,-83,-96,-25,-34,17}, 61	{-36,30,-14,40,-18,-88,13,-65,-100,-8,-35,-57,-57,-20,-96,44,-8,-68,-94,-53,-30,3,-16,-52,-7,-30,-53,-18,17,-15,-40,24,53,-67,-12,-34,-32,-12,10,33,32,53,36,-51,-90,21,-45,-42,59,-6,-96,-62,-14,13,7,25,-41,-53,-70,-8,35,-4,13,-76,58,8,11,60,27,-31,-88,-21,-69,-97,-17,48,-59,-39,1,-8,60,40,-83,-96,-25,-34,17,96,99,66,91,91,65,71,98,64,96,68,85,69,87}
{16,11,-12,-68,-40,-52,59,29,68,-4,42,-53,28,-3,-18,-24,-9,-97,38,92,-52,-23,4,88,-6,8,-85,60,-74,-81,37,-6,30,-75,26,42,-75,-14,-28,94,82,66,93,-38,-37,-24,39,6,-69,-71,-2,-21,6,-98,-33,52,-37,-65,-35,-11,-46,-98,83,36,79,-39,-21,-96,47,3,50,-18,-79,-4,-4,-64,24,87,43,55,-84,93,-65,-26,48,-46,79,-89,-11,-56,-48,-5,98,-65,84,77,-4,-85,33,96,-30,-16,-70,-9}, -30	{-68,-40,-52,-53,-97,-52,-85,-74,-81,-75,-75,-38,-37,-69,-71,-98,-33,-37,-65,-35,-46,-98,-39,-96,-79,-64,-84,-65,-46,-89,-56,-48,-65,-85,-70,16,11,-12,59,29,68,-4,42,28,-3,-18,-24,-9,38,92,-23,4,88,-6,8,60,37,-6,30,26,42,-14,-28,94,82,66,93,-24,39,6,-2,-21,6,52,-11,83,36,79,-21,47,3,50,-18,-4,-4,24,87,43,55,93,-26,48,79,-11,-5,98,84,77,-4,33,96,-30,-16,-9}
{-21,4,-34,-78,-89,-66,68,-54,-39,-32,-47,-60,-21,-6,-16,-17,42,-18,18,26,-89,66,-7,44,14,15,80,-4,-94,60,75,-63,-84,93,-88,80,-73,80,-74,-12,-52,-69,-20,-21,26,64,62,-32,98,-68,46,-91,50,-61,6,-83,54,-14,13,12,99,-60,49,67,-67,61,47,-87,-7,74,1,-7,57,82,72,-17,-2,-14,51,-51,-30,-3,-90,73,-12,16,90,-58,-97,-45,6,54,-52,-44,21,-19,69,-31,-6,-37,95,48,8,52,-18,-67,-64,80}, -91	{-94,-97,-21,4,-34,-78,-89,-66,68,-54,-39,-32,-47,-60,-21,-6,-16,-17,42,-18,18,26,-89,66,-7,44,14,15,80,-4,60,75,-63,-84,93,-88,80,-73,80,-74,-12,-52,-69,-20,-21,26,64,62,-32,98,-68,46,-91,50,-61,6,-83,54,-14,13,12,99,-60,49,67,-67,61,47,-87,-7,74,1,-7,57,82,72,-17,-2,-14,51,-51,-30,-3,-90,73,-12,16,90,-58,-45,6,54,-52,-44,21,-19,69,-31,-6,-37,95,48,8,52,-18,-67,-64,80}
{-71,42,-63,92,15,25,8,5,68,-37,12,-26,-83,60,-18,39,-58,-96,-92,-12,-81,-97,88,27,7,-30,60,43,-97,-68,-17,84,74,20,76,-11,97,-63,94,65,0,-42,92,-30,-81,-74,-91,-87,-70,69,1,-51,24,-58,29,-69,12,-11,27,-33,21,-90,-48,-5,-18,-72,84,-21,-35,30,97,18,89,41,88,60,19,49,73,50,-30,-74,51,46,-32,-20,77,33,22,-44,-100,-57,-34,-48,39,0,-67,-25,80,-50,58,29,68,-1,-78,8,-41}, 31	{-71,-63,15,25,8,5,-37,12,-26,-83,-18,-58,-96,-92,-12,-81,-97,27,7,-30,-97,-68,-17,20,-11,-63,0,-42,-30,-81,-74,-91,-87,-70,1,-51,24,-58,29,-69,12,-11,27,-33,21,-90,-48,-5,-18,-72,-21,-35,30,18,19,-30,-74,-32,-20,22,-44,-100,-57,-34,-48,0,-67,-25,-50,29,-1,-78,8,-41,42,92,68,60,39,88,60,43,84,74,76,97,94,65,92,69,84,97,89,41,88,60,49,73,50,51,46,77,33,39,80,58,68}
{-68,-57,-21,-90,95,-75,-21,-73,55,64,49,-89,64,45,-70,69,-64,-18,-98,11,-86,-48,-79,43,73,20,65,-67,79,7,-57,63,2,-26,74,-3,-48,-95,-23,-93,69,78,70,-15,23,52,-46,59,-65,-92,-77,-51,-87,-56,45,38,65,-38,71,-4,69,66,-40,-28,-59,86,21,-7,91,50,-48,12,-19,74,97,-96,27,-96,16,62,64,39,63,77,35,8,15,-48,71,-61,49,-8,-95,-91,16,98,47,90,-9,38,-8,-5,-98,73,-30,99,30,97,55}, 36	{-68,-57,-21,-90,-75,-21,-73,-89,-70,-64,-18,-98,11,-86,-48,-79,20,-67,7,-57,2,-26,-3,-48,-95,-23,-93,-15,23,-46,-65,-92,-77,-51,-87,-56,-38,-4,-40,-28,-59,21,-7,-48,12,-19,-96,27,-96,16,35,8,15,-48,-61,-8,-95,-91,16,-9,-8,-5,-98,-30,30,95,55,64,49,64,45,69,43,73,65,79,63,74,69,78,70,52,59,45,38,65,71,69,66,86,91,50,74,97,62,64,39,63,77,71,49,98,47,90,38,73,99,97,55}
{20,37,-74,-3,-76,-13,65,-23,-90,-96,-74,-46,61,87,23,60,34,13,-97,-76,57,-1,-74,31,21,77,-39,-30,33,-41,33,-47,48,59,2,72,-54,-33,-51,-44,-77,-73,-37,85,-86,86,45,0,-49,48,24,-92,99,50,-9,20,-20,4,42,-87,63,-25,-34,-37,-65,68,-64,-67,88,-63,-58,-89,-35,5,48,-69,-9,-55,32,42,46,-92,2,45,11,94,-82,91,-2,60,-96,-86,-64,-78,-23,-77,42,-35,-44,30,3}, 8	{-74,-3,-76,-13,-23,-90,-96,-74,-46,-97,-76,-1,-74,-39,-30,-41,-47,2,-54,-33,-51,-44,-77,-73,-37,-86,0,-49,-92,-9,-20,4,-87,-25,-34,-37,-65,-64,-67,-63,-58,-89,-35,5,-69,-9,-55,-92,2,-82,-2,-96,-86,-64,-78,-23,-77,-35,-44,3,20,37,65,61,87,23,60,34,13,57,31,21,77,33,33,48,59,72,85,86,45,48,24,99,50,20,42,63,68,88,48,32,42,46,45,11,94,91,60,42,30}
{20,-97,94,51,-54,-60,-65,40,86,-56,-57,31,7,89,1,-2,-61,-38,-46,-47,-50,-72,-17,-27,70,48,-19,-47,-97,80,-1,23,35,-7,-73,34,33,-38,-26,19,-42,-31,-97,17,-90,4,67,-50,18,-79,-45,20,-99,38,45,72,-61,-73,77,-58,59,-24,18,-6,21,45,80,-93,59,-45,26,70,-24,-19,-61,-13,38,-93,37,-92,80,92,29,82,-17,-26,54,22,-47,-17,16,-88,11,-66,-41,-68,31,-61,91,-57,-54,18,-87,23}, 81	{20,-97,51,-54,-60,-65,40,-56,-57,31,7,1,-2,-61,-38,-46,-47,-50,-72,-17,-27,70,48,-19,-47,-97,80,-1,23,35,-7,-73,34,33,-38,-26,19,-42,-31,-97,17,-90,4,67,-50,18,-79,-45,20,-99,38,45,72,-61,-73,77,-58,59,-24,18,-6,21,45,80,-93,59,-45,26,70,-24,-19,-61,-13,38,-93,37,-92,80,29,-17,-26,54,22,-47,-17,16,-88,11,-66,-41,-68,31,-61,-57,-54,18,-87,23,94,86,89,92,82,91}
{62,-11,-89,-49,-2,92,95,79,74,-22,-95,-20,52,-41,63,-31,-29,-74,3,-18,-90,87,22,-98,-70,20,-28,95,-57,-77,99,57,-35,-89,-92,15,-97,-96,-6,77,-66,-49,-91,87,10,24,-92,34,50,11,-84,60,-50,-10,14,-20,-89,86,-25,-94,62,-25,64,-73,-14,24,-6,-59,-20,40,70,15,91,79,-46,-46,3,-38,88,-95,25,56,65,76,99,-20,-44,-90,-82,-16,68,80,11,32,59,49,-91,-47,90,-11,93,60}, 66	{62,-11,-89,-49,-2,-22,-95,-20,52,-41,63,-31,-29,-74,3,-18,-90,22,-98,-70,20,-28,-57,-77,57,-35,-89,-92,15,-97,-96,-6,-66,-49,-91,10,24,-92,34,50,11,-84,60,-50,-10,14,-20,-89,-25,-94,62,-25,64,-73,-14,24,-6,-59,-20,40,15,-46,-46,3,-38,-95,25,56,65,-20,-44,-90,-82,-16,11,32,59,49,-91,-47,-11,60,92,95,79,74,87,95,99,77,87,86,70,91,79,88,76,99,68,80,90,93}
{-9,-90,-61,94,-28,79,99,50,35,16,26,-14,48,34,-4,67,70,-35,-1,-19,49,-41,82,10,12,72,-100,-42,-16,56,-57,75,19,-66,21,43,-87,-28,-7,0,41,71,87,-11,6,-65,-92,-72,-48,-40,10,54,19,-8,-36,83,-83,-84,-59,-47,25,-64,81,-56,-30,2,87,-65,27,-67,-12,-32,-96,-25,9,10,-38,18,39,-33,78,-99,-79,-51,-55,-63,84,-86,-46,-74,-32,79,-86,-51,75,-15,3,14,-28,-70,47,60,-2,52,87}, -82	{-90,-100,-87,-92,-83,-84,-96,-99,-86,-86,-9,-61,94,-28,79,99,50,35,16,26,-14,48,34,-4,67,70,-35,-1,-19,49,-41,82,10,12,72,-42,-16,56,-57,75,19,-66,21,43,-28,-7,0,41,71,87,-11,6,-65,-72,-48,-40,10,54,19,-8,-36,83,-59,-47,25,-64,81,-56,-30,2,87,-65,27,-67,-12,-32,-25,9,10,-38,18,39,-33,78,-79,-51,-55,-63,84,-46,-74,-32,79,-51,75,-15,3,14,-28,-70,47,60,-2,52,87}
{-98,-22,5,-31,-92,-42,-58,-91,4,-69,93,-30,-15,71,38,-84,86,87,43,-77,-9,-42,-5,21,-95,-92,72,9,95,32,24,97,-90,81,-82,70,-60,-88,79,-4,-56,72,66,-19,44,5,-2,-18,-56,93,5,-13,-49,52,61,-91,60,33,18,8,-83,94,-43,-73,76,-24,97,68,-12,28,-84,-16,0,82,66,96,-61,-36,-22,-64,-91,35,-25,-39,-12,-64,-30,-100,21,40,8,38,35,18,17,-37,94,-34,83,-66,94,99,-29,-53}, -57	{-98,-92,-58,-91,-69,-84,-77,-95,-92,-90,-82,-60,-88,-91,-83,-73,-84,-61,-64,-91,-64,-100,-66,-22,5,-31,-42,4,93,-30,-15,71,38,86,87,43,-9,-42,-5,21,72,9,95,32,24,97,81,70,79,-4,-56,72,66,-19,44,5,-2,-18,-56,93,5,-13,-49,52,61,60,33,18,8,94,-43,76,-24,97,68,-12,28,-16,0,82,66,96,-36,-22,35,-25,-39,-12,-30,21,40,8,38,35,18,17,-37,94,-34,83,94,99,-29,-53}
